index,wine_name,wine_country,wine_region,wine_winery,wine_type,wine_grape,wine_image,body,texture,sweetness,acidity,flavor1,flavor2,flavor3
1145,Cuvée Ensorceleuse Saint-Amour 2004,France,Saint-Amour,Pierre Ferraud & Fils,Red wine,Gamay Noir,https://images.vivino.com/thumbs/_K6-PEcRQZeN6xmTX97fAQ_pb_x600.png,정보 없음,25.7466,9.46392,90.9167,red fruit,black fruit,oaky
1146,Private Bin Cabernet Sauvignon 2015,South Africa,Coastal Region,Nederburg,Red wine,Cabernet Sauvignon,https://images.vivino.com/thumbs/FskfKtWoRW-ZtVqJIRpaIA_150x200.jpg,87.204,65.4101,14.45203,67.05,oaky,black fruit,earthy
1147,Mystae 2014,New Zealand,Waiheke Island,Destiny Bay Vineyards,Red wine,Blend,https://images.vivino.com/thumbs/_joClL7OTAuNJ-7yQfnW4g_150x200.jpg,71.726,56.933,27.4254,62.9485,oaky,black fruit,earthy
1148,Mystae 2020,New Zealand,Waiheke Island,Destiny Bay Vineyards,Red wine,Blend,https://images.vivino.com/thumbs/ULPXXpLbSHyXqPuHiLi2Jw_150x200.jpg,71.726,56.933,27.4254,62.9485,oaky,black fruit,earthy
1149,Mystae 2015,New Zealand,Waiheke Island,Destiny Bay Vineyards,Red wine,Blend,https://images.vivino.com/thumbs/qXnE0sRFSBSN00t3-U8f2w_150x200.jpg,71.726,56.933,27.4254,62.9485,oaky,black fruit,earthy
1150,Mystae 2009,New Zealand,Waiheke Island,Destiny Bay Vineyards,Red wine,Blend,https://images.vivino.com/wineries/55177/wines/000twfm4ghk1j.jpeg,71.726,56.933,27.4254,62.9485,oaky,black fruit,earthy
1151,Mystae 2016,New Zealand,Waiheke Island,Destiny Bay Vineyards,Red wine,Blend,https://images.vivino.com/thumbs/qWGEljQ0QB6k31UkRC5paw_150x200.jpg,71.726,56.933,27.4254,62.9485,oaky,black fruit,earthy
1152,Pomerol 1989,France,Pomerol,Château Clinet,Red wine,Blend,https://images.vivino.com/thumbs/ria5w_FUQVaHNwVDK7bA2g_pb_x600.png,80.7182,63.1543,17.32175,60.6373,oaky,black fruit,earthy
1153,Mystae 2019,New Zealand,Waiheke Island,Destiny Bay Vineyards,Red wine,Blend,https://images.vivino.com/thumbs/LYDOhllQT3u9oJI05PZ17g_150x200.jpg,71.726,56.933,27.4254,62.9485,oaky,black fruit,earthy
1154,Connétable Talbot Saint-Julien 2006,France,Saint-Julien,Château Talbot,Red wine,Blend,https://images.vivino.com/thumbs/RL-LE-8tR6CLk9nyncjDVw_pb_x600.png,72.0326,72.1864,14.204419999999999,79.1626,black fruit,oaky,earthy
1155,Saint-Julien (Grand Cru Classé) 1985,France,Saint-Julien,Château Beychevelle,Red wine,Blend,https://images.vivino.com/thumbs/8co6iZt_TA2-Qe2guLjoug_pb_x600.png,70.1894,70.7483,14.582889999999999,79.3622,oaky,black fruit,earthy
1156,Rioja Gran Reserva 2015,Spain,Rioja,Altanza,Red wine,Tempranillo,https://images.vivino.com/thumbs/y3lFAUUhTpOY_fXTiZC3Ag_pb_x600.png,71.00999999999999,69.84870000000001,15.23613,67.708,oaky,earthy,red fruit
1157,Gevrey-Chambertin Premier Cru Les Cazetiers 2016,France,Gevrey-Chambertin Premier Cru,Bouchard Père & Fils,Red wine,Pinot Noir,https://images.vivino.com/thumbs/Nx_jK--gQ1-Bdm3Ds0h2ZA_pb_x600.png,45.8222,38.8746,20.2357,75.9079,earthy,black fruit,red fruit
1158,Shiraz 2013,South Africa,Stellenbosch,Alto Estate,Red wine,Shiraz/Syrah,https://images.vivino.com/thumbs/lj_fLCybSu22_WeYqQMaVg_pb_x600.png,82.5802,52.7403,18.766199999999998,57.5521,black fruit,oaky,spices
1159,Candlestick 2020,United States,Napa Valley,Paraduxx,Red wine,Blend,https://images.vivino.com/thumbs/Ipzh03wKQW2hMoEEeBhdyg_150x200.jpg,92.5,65.3965,21.1679,59.6442,red fruit,black fruit,oaky
1160,Cellar Selection Gimblett Gravels Syrah 2021,New Zealand,Gimblett Gravels,Villa Maria,Red wine,Shiraz/Syrah,https://images.vivino.com/thumbs/fSf9HFTdTZKkO0y6p3amYw_pb_x600.png,70.4302,62.308,19.2474,57.1401,black fruit,oaky,spices
1161,Egri Bikavér Superior 2009,Hungary,Eger,Thummerer,Red wine,Blend,https://images.vivino.com/thumbs/00wpmkmmrp9d7_150x200.jpg,75.3373,60.337,14.824670000000001,55.8752,black fruit,oaky,earthy
1162,Bordeaux (Merlot - Cabernet Sauvignon) 2010,France,Bordeaux,Château Thieuley,Red wine,Blend,https://images.vivino.com/thumbs/cJHeN0EqT9-IFO1miKB-Vg_pb_x600.png,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음
1163,Margaux (Grand Cru Classé) 2006,France,Margaux,Château Marquis d'Alesme,Red wine,Blend,https://images.vivino.com/thumbs/_gTFPqYGQ2eFtR3F270R2Q_pb_x600.png,72.2821,72.0546,11.683530000000001,78.41,black fruit,oaky,earthy
1164,Onetangi Valley Syrah 2022,New Zealand,Waiheke Island,Mudbrick Vineyard,Red wine,Shiraz/Syrah,https://images.vivino.com/thumbs/JFS_eoGgStyT0wEG6h7Z_g_150x200.jpg,72.5022,60.4263,정보 없음,60.4725,black fruit,red fruit,oaky
1165,Châteauneuf-du-Pape Cuvée de mon Aïeul 2007,France,Châteauneuf-du-Pape,Pierre Usseglio,Red wine,Grenache,https://images.vivino.com/thumbs/AtkIeAiSQ0GHhjkDBOxeZw_pb_x600.png,92.5,48.5312,27.4819,50.6994,black fruit,earthy,oaky
1166,Saint-Émilion Grand Cru (Premier Grand Cru Classé) 1995,France,Saint-Émilion Grand Cru,Château Pavie Macquin,Red wine,Blend,https://images.vivino.com/thumbs/4N5vb6mgSUiO8BFsJER9bg_pb_x600.png,81.0062,63.4347,18.948,61.0545,black fruit,oaky,earthy
1167,Baronesa P. 2018,Chile,Maipo Valley,Baron Philippe de Rothschild,Red wine,Blend,https://images.vivino.com/thumbs/Uf-PZVcEQNeWv2MFq-5B7g_pb_x600.png,정보 없음,정보 없음,정보 없음,정보 없음,black fruit,oaky,earthy
1168,Plantier de La Reine Bordeaux Superieur 2004,France,Bordeaux Supérieur,Château de Brague,Red wine,Blend,https://images.vivino.com/thumbs/DzsIpT_-TXCVnaOtXFjUEw_pb_x600.png,65.95920000000001,52.0552,20.6941,54.4377,earthy,black fruit,tree fruit
1169,Saint-Julien (Grand Cru Classé) 1998,France,Saint-Julien,Château Branaire-Ducru,Red wine,Blend,https://images.vivino.com/thumbs/39xrgSY8SxyRB7KPMxyhrw_pb_x600.png,69.7407,72.8808,15.167670000000001,79.6564,oaky,black fruit,earthy
1170,Saint-Émilion Grand Cru (Premier Grand Cru Classé) 1998,France,Saint-Émilion Grand Cru,Clos Fourtet,Red wine,Blend,https://images.vivino.com/thumbs/x-TWAPHhQ7i9jWK9mD8r3g_pb_x600.png,78.9232,62.496,18.8873,59.5522,oaky,black fruit,earthy
1171,Bin 8 Cabernet - Shiraz 2003,Australia,South Australia,Penfolds,Red wine,Blend,https://images.vivino.com/thumbs/lIa2xHnmT9KEUYl0MFvAuQ_pb_x600.png,92.5,54.7963,17.6739,51.138,oaky,black fruit,spices
1172,Malbec - Petit Verdot Altos 2004,Chile,Central Valley,Terra Andina,Red wine,Blend,https://images.vivino.com/thumbs/00cpfvrxchxxs_150x200.jpg,92.5,56.25,정보 없음,57.1667,black fruit,spices,vegetal
1173,Cabernet Sauvignon 2010,Australia,Margaret River,Vasse Felix,Red wine,Cabernet Sauvignon,https://images.vivino.com/thumbs/XPYUDnkiTeKoE69I9n0YhA_pb_x600.png,74.0695,64.675,13.52318,61.3247,black fruit,oaky,spices
1174,Syrah 2021,New Zealand,Hawke's Bay,Paritua,Red wine,Shiraz/Syrah,https://images.vivino.com/thumbs/ujqdlGwzR2WAxDmfa5pOag_pb_x600.png,71.4349,59.6674,10.90625,58.7012,black fruit,spices,oaky
1175,Pauillac (Grand Cru Classé) 1985,France,Pauillac,Château Pontet-Canet,Red wine,Blend,https://images.vivino.com/thumbs/zoXYIDxFQzmf8fFpkNNUJQ_pb_x600.png,80.4144,80.5725,16.892409999999998,79.8507,black fruit,oaky,earthy
1176,Brunello di Montalcino 2001,Italy,Brunello di Montalcino,Fattoria dei Barbi,Red wine,Sangiovese,https://images.vivino.com/thumbs/68HJ6fI1QPq1KygYaRyjqQ_pb_x600.png,54.4702,64.2431,12.76816,70.41810000000001,oaky,earthy,red fruit
1177,Supremo 2008,Argentina,Uco Valley,Finca La Celia,Red wine,Blend,https://images.vivino.com/thumbs/Ri6ErZklSqKa1o11BoCE3g_pb_x600.png,71.4179,52.3148,39.2444,61.7099,oaky,black fruit,spices
1178,Saint-Émilion Grand Cru (Grand Cru Classé) 2005,France,Saint-Émilion Grand Cru,Château l'Arrosee,Red wine,Blend,https://images.vivino.com/thumbs/2Hr0cTN3ROmv1Fur3Ctfog_pb_x600.png,75.141,58.7649,18.0947,56.173,oaky,earthy,black fruit
1179,Pauillac (Grand Cru Classé) 1986,France,Pauillac,Château Pontet-Canet,Red wine,Blend,https://images.vivino.com/thumbs/zoXYIDxFQzmf8fFpkNNUJQ_pb_x600.png,80.4144,80.5725,16.892409999999998,79.8507,black fruit,oaky,earthy
1180,Ermitage Le Pavillon 2008,France,Hermitage,M. Chapoutier,Red wine,Shiraz/Syrah,https://images.vivino.com/thumbs/bDXUb84jS2SF0k7u09DavA_pb_x600.png,90.8851,76.4083,15.97726,61.5515,earthy,black fruit,oaky
1181,Muirkirk Vineyard Pinot Noir 2019,New Zealand,Central Otago,Mount Edward,Red wine,Pinot Noir,https://images.vivino.com/thumbs/iGIRgIKlTNW-6NzuQcDG-w_pb_x600.png,37.5993,34.4358,18.4598,68.8554,earthy,red fruit,black fruit
1182,Primitivo del Salento 2015,Italy,Salento,Cantine di Marco,Red wine,Primitivo,https://images.vivino.com/thumbs/r-20wLCtT3KVOZolHOXOQw_pb_x600.png,73.09,33.258700000000005,44.2937,18.005000000000003,black fruit,oaky,earthy
1183,Serine Syrah 2022,New Zealand,Gimblett Gravels,Stonecroft,Red wine,Shiraz/Syrah,https://images.vivino.com/thumbs/6lVW00C7Qvq-62z69oEF6A_pb_x600.png,70.94319999999999,67.3826,16.1572,58.8121,black fruit,spices,oaky
1184,Pessac-Léognan (Grand Cru Classé de Graves) 1990,France,Pessac-Léognan,Domaine de Chevalier,Red wine,Blend,https://images.vivino.com/thumbs/O4e2DlxNTieRru7u1ymtVw_pb_x600.png,78.7775,81.6099,15.60954,81.5673,oaky,black fruit,earthy
1185,Cork Tree Vineyard Red 2020,United States,Napa Valley,Paraduxx,Red wine,Blend,https://images.vivino.com/thumbs/BohtYbmLSp6aivHLNqJcLQ_150x200.jpg,90.4695,57.9587,11.022359999999999,69.8625,black fruit,oaky,red fruit
1186,Cork Tree Vineyard Red 2021,United States,Napa Valley,Paraduxx,Red wine,Blend,https://images.vivino.com/thumbs/BohtYbmLSp6aivHLNqJcLQ_150x200.jpg,90.4695,57.9587,11.022359999999999,69.8625,black fruit,oaky,red fruit
1187,Brunello di Montalcino 2018,Italy,Brunello di Montalcino,Poggio Landi,Red wine,Sangiovese,https://images.vivino.com/thumbs/nRE6BadNRTyx1HnCv0sTZA_pb_x600.png,56.449,63.528,16.070050000000002,70.3015,earthy,red fruit,oaky
1188,The Terraces Red Blend 2016,New Zealand,Hawke's Bay,Esk Valley,Red wine,Blend,https://images.vivino.com/thumbs/gMGknrylTxawxuMg4mYaQA_pb_x600.png,72.5012,63.0195,22.4756,69.1632,black fruit,oaky,earthy
1189,Pauillac (Grand Cru Classé) 1986,France,Pauillac,Château Grand-Puy-Lacoste,Red wine,Blend,https://images.vivino.com/thumbs/auhSHa-oSo2t97PddvhhKA_pb_x600.png,79.2968,80.2291,15.04181,79.8979,oaky,black fruit,earthy
1190,Bilyara Shiraz 2015,Australia,South Eastern Australia,Wolf Blass,Red wine,Shiraz/Syrah,https://images.vivino.com/thumbs/_0_CnF0_Soy1F76yib4H6g_pb_x600.png,89.8827,50.4576,28.4811,48.8821,black fruit,oaky,red fruit
1191,Punto Final Cabernet Sauvignon 2011,Argentina,Mendoza,Renacer,Red wine,Blend,https://images.vivino.com/thumbs/Xohl6ZOeRC-8DN4h9PpEVQ_pb_x600.png,69.4966,59.0399,23.438299999999998,47.677,oaky,black fruit,earthy
1192,Cabernet Sauvignon (Classic) 2008,Chile,Colchagua Valley,Montes,Red wine,Cabernet Sauvignon,https://images.vivino.com/thumbs/SB3dAowaQO-4CJzxpWyO6Q_pb_x600.png,84.2357,56.1768,15.284790000000001,52.8166,oaky,black fruit,red fruit
1193,Malbec 2021,New Zealand,Gimblett Gravels,Decibel,Red wine,Malbec,https://images.vivino.com/thumbs/u39yEDp1Tkq7ytqu7vD5hA_pb_x600.png,55.0854,41.309,31.385,57.0823,spices,black fruit,red fruit
1194,Pàtrimo 2013,Italy,Campania,Feudi di San Gregorio,Red wine,Merlot,https://images.vivino.com/thumbs/Va6X3wxyRAWECyu66fWk-w_pb_x600.png,89.6801,51.61,36.3604,35.668,oaky,black fruit,earthy
1195,Mácula 2006,Spain,Navarra,Bodega Tandem,Red wine,Blend,https://images.vivino.com/thumbs/kL54KJ_KQsuzuIUDbFHA9Q_pb_x600.png,74.6611,58.4402,16.92455,56.0885,oaky,black fruit,earthy
1196,Carruades de Lafite Pauillac 1997,France,Pauillac,Château Lafite Rothschild,Red wine,Blend,https://images.vivino.com/thumbs/_gwLcTisRmW0oD3P4K_SrQ_pb_x600.png,79.0396,75.4109,15.56461,77.6844,oaky,earthy,black fruit
1197,Barbaresco 2019,Italy,Barbaresco,Pio Cesare,Red wine,Nebbiolo,https://images.vivino.com/thumbs/OWOTFqRhRPiPOphhSmtc4w_pb_x600.png,67.87870000000001,75.9008,13.01083,91.8405,oaky,earthy,red fruit
1198,Closerie des Bories Francs - Côtes de Bordeaux 2012,France,Francs - Côtes de Bordeaux,Château Puygueraud,Red wine,Merlot,https://images.vivino.com/thumbs/33_NnukcT9e_idKOn8gBBA_pb_x600.png,74.8853,66.9574,12.89302,68.7548,black fruit,earthy,oaky
1199,Gran Reserva Syrah 2019,Chile,Maipo Valley,Tarapacá,Red wine,Shiraz/Syrah,https://images.vivino.com/thumbs/aCtUIVpeTIiutFRzKjgDgw_pb_x600.png,92.2902,49.8736,16.49025,31.9922,oaky,black fruit,spices
1200,Bin No 1 Shiraz 2012,Australia,Western Victoria,Best's,Red wine,Shiraz/Syrah,https://images.vivino.com/thumbs/xY-EXy2IQJeUJHwFtVvgpQ_pb_x600.png,89.3067,52.7155,23.8531,51.3726,black fruit,oaky,spices
1201,Marena Sassella 2015,Italy,Valtellina Superiore,Mamete Prevostini,Red wine,Nebbiolo,https://images.vivino.com/thumbs/_QCpaWg9RwGwJt1fKTKJ8g_pb_x600.png,68.113,75.5423,13.9808,84.5654,red fruit,oaky,black fruit
1202,Reserva Carmenère 2011,Chile,Colchagua Valley,Caliterra,Red wine,Carménère,https://images.vivino.com/thumbs/72XtTge-QmqE_ywscKQMvA_pb_x600.png,79.2229,41.3931,18.0548,52.0734,oaky,black fruit,red fruit
1203,Sancerre Le Chêne Saint-Etienne 2000,France,Sancerre,Henri Bourgeois,Red wine,Pinot Noir,https://images.vivino.com/thumbs/Ni61JnUcRH6PfVk30JWuCw_pb_x600.png,38.512100000000004,35.503299999999996,정보 없음,86.6634,oaky,earthy,red fruit
1204,Cuvée Prestige Côtes de Bourg 2010,France,Côtes de Bourg,Château Mercier,Red wine,Blend,https://images.vivino.com/thumbs/1Nm7yvgOSXiQCv3Dkmf1lg_pb_x600.png,72.3807,65.9527,22.8689,70.7556,earthy,black fruit,oaky
1205,Évoque Reserve 2019,New Zealand,Waiheke Island,Tantalus,Red wine,Merlot,https://images.vivino.com/thumbs/4WGSXFc4TxiPCF875bqSdw_150x200.jpg,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음
1206,Saint-Julien (Grand Cru Classé) 1993,France,Saint-Julien,Château Gruaud Larose,Red wine,Blend,https://images.vivino.com/thumbs/9dJEcnU_RnecZTWYx0Kh3Q_pb_x600.png,69.4002,71.2367,15.30804,78.9121,oaky,earthy,black fruit
1207,Barbera d'Alba 2022,Italy,Barbera d'Alba,Prunotto,Red wine,Barbera,https://images.vivino.com/thumbs/JTDYaQZlRji1kS7r_5IOCA_pb_x600.png,59.31,27.9744,13.7433,70.0376,red fruit,oaky,black fruit
1208,Saint-Julien (Grand Cru Classé) 1970,France,Saint-Julien,Château Beychevelle,Red wine,Blend,https://images.vivino.com/thumbs/8co6iZt_TA2-Qe2guLjoug_pb_x600.png,70.1894,70.7483,14.582889999999999,79.3622,oaky,black fruit,earthy
1209,Cuvée Prestige Côtes de Bourg 2012,France,Côtes de Bourg,Château Mercier,Red wine,Blend,https://images.vivino.com/thumbs/1Nm7yvgOSXiQCv3Dkmf1lg_pb_x600.png,72.3807,65.9527,22.8689,70.7556,earthy,black fruit,oaky
1210,Le Maitre Pinot Noir 2021,New Zealand,Central Otago,Gibbston Valley,Red wine,Pinot Noir,https://images.vivino.com/thumbs/_Ux5p3P_SW2eoCReUH1X1A_pb_x600.png,26.8019,24.8402,16.80009,74.3812,red fruit,earthy,oaky
1211,Le Maitre Pinot Noir 2022,New Zealand,Central Otago,Gibbston Valley,Red wine,Pinot Noir,https://images.vivino.com/thumbs/_Ux5p3P_SW2eoCReUH1X1A_pb_x600.png,26.8019,24.8402,16.80009,74.3812,red fruit,earthy,oaky
1212,Riva Ranch Pinot Noir 2016,United States,Arroyo Seco,Wente Vineyards,Red wine,Pinot Noir,https://images.vivino.com/thumbs/0jkQEkP-QW6Fr6uRfopMXQ_pb_x600.png,51.6931,28.7007,16.052300000000002,61.0708,red fruit,oaky,earthy
1213,Campofiorin Rosso Veronese 2004,Italy,Rosso Veronese,Masi,Red wine,Blend,https://images.vivino.com/thumbs/UxCxvmDLRA-qHvW_x9cP4Q_pb_x600.png,71.5041,45.8828,25.7659,35.1233,red fruit,oaky,black fruit
1214,Corte di Cama Sforzato di Valtellina 2014,Italy,Sforzato della Valtellina,Mamete Prevostini,Red wine,Nebbiolo,https://images.vivino.com/thumbs/vWjenetdQ_yXKk_rxxE3OQ_pb_x600.png,74.4084,80.4304,24.5947,86.6765,oaky,red fruit,earthy
1215,Pessac-Léognan (Grand Cru Classé de Graves) 1989,France,Pessac-Léognan,Domaine de Chevalier,Red wine,Blend,https://images.vivino.com/thumbs/O4e2DlxNTieRru7u1ymtVw_pb_x600.png,78.7775,81.6099,15.60954,81.5673,oaky,black fruit,earthy
1216,Garnacha 2016,Spain,Aragón,Solar de Urbezo,Red wine,Garnacha,https://images.vivino.com/thumbs/c7xKAJSsTPqOa8Y6GTjQjQ_pb_x600.png,88.372,55.2288,20.668300000000002,53.6925,oaky,spices,red fruit
1217,Stature Limited Release Cabernet Sauvignon 2000,United States,Napa Valley,Kendall-Jackson,Red wine,Cabernet Sauvignon,https://images.vivino.com/thumbs/8usiQfRWRIKb_zcZJM4_nA_pb_x600.png,92.5,61.5151,정보 없음,59.0763,oaky,black fruit,red fruit
1218,L'Andeol Rasteau 2011,France,Rasteau,Famille Perrin,Red wine,Grenache,https://images.vivino.com/thumbs/eHzxSdrtSVKG8tg2Cp8IDw_pb_x600.png,72.0161,57.4363,15.59359,62.2208,black fruit,red fruit,oaky
1219,The Siren Pinot Noir 2022,New Zealand,Central Otago,Akarua,Red wine,Pinot Noir,https://images.vivino.com/thumbs/VuWcda6xQ8ynEfh_SImEjA_pb_x600.png,34.7038,27.1787,14.66114,69.739,oaky,red fruit,earthy
1220,Grand Reserve Cabernet Sauvignon 2007,Argentina,San Juan,Graffigna,Red wine,Cabernet Sauvignon,https://images.vivino.com/thumbs/7pk1rKm0R8mrUXJ6Ov93Rw_pb_x600.png,71.1551,65.01140000000001,22.9675,55.25,oaky,red fruit,black fruit
1221,Estate Pinot Noir 2022,New Zealand,Central Otago,Terra Sancta,Red wine,Pinot Noir,https://images.vivino.com/thumbs/2XWzi2uBTz6myvtgXmZAvA_pb_x600.png,34.9891,30.7343,22.8152,66.91669999999999,red fruit,earthy,spices
1222,Estate Pinot Noir 2021,New Zealand,Central Otago,Terra Sancta,Red wine,Pinot Noir,https://images.vivino.com/thumbs/2XWzi2uBTz6myvtgXmZAvA_pb_x600.png,34.9891,30.7343,22.8152,66.91669999999999,red fruit,earthy,spices
1223,Chianti 2015,Italy,Chianti,Folonari,Red wine,Sangiovese,https://images.vivino.com/thumbs/CaQRH6z6RPi7pXIB_aKelQ_pb_x600.png,51.5095,65.8554,11.25729,73.328,red fruit,oaky,black fruit
1224,Pomerol 2005,France,Pomerol,Château Hosanna,Red wine,Blend,https://images.vivino.com/thumbs/RP6Q_-v3R6edbAVP37P41Q_pb_x600.png,80.4879,61.0706,19.036,60.9339,oaky,black fruit,earthy
1225,Merlot 2017,Chile,Central Valley,Estrella de Pascua,Red wine,Merlot,https://images.vivino.com/thumbs/B7Tko_4XTmW_EgsqYzA4rQ_150x200.jpg,58.7918,36.7828,21.9197,41.2817,earthy,oaky,black fruit
1226,Iselis Rosso 2018,Italy,Monica di Sardegna,Argiolas,Red wine,Monica,https://images.vivino.com/thumbs/9rlchdmnRKSr91ejDaYYXA_pb_x600.png,83.5043,51.418,34.2371,38.1769,oaky,red fruit,black fruit
1227,Pessac-Léognan (Premier Grand Cru Classé) 1974,France,Pessac-Léognan,Château Haut-Brion,Red wine,Blend,https://images.vivino.com/thumbs/ntGyei3vSEGl5Bz5-wI-TQ_pb_x600.png,76.9558,80.7098,16.79559,80.4792,earthy,oaky,black fruit
1228,Larose Red Blend 2014,New Zealand,Waiheke Island,Stonyridge Vineyard,Red wine,Blend,https://images.vivino.com/thumbs/zvZMN1UGTtyNk_LC4p9zPA_pb_x600.png,74.3606,65.94,15.258939999999999,70.2638,black fruit,oaky,earthy
1229,Floare de Luna Private Reserve Feteasca Neagra 2013,Romania,Dealu Mare,Domeniile Alexandrion Rhein 1892,Red wine,Feteasca Neagra,https://images.vivino.com/thumbs/VS3M_7ZoTDWvcMTd4AUdJQ_150x200.jpg,74.0637,70.2992,25.0782,50.9371,black fruit,oaky,red fruit
1230,Haut-Médoc 1986,France,Haut-Médoc,Château Sociando-Mallet,Red wine,Blend,https://images.vivino.com/thumbs/BlR4T429TiKR6WibGL9VxQ_pb_x600.png,79.6248,80.6476,14.51112,79.0177,oaky,black fruit,earthy
1231,Les Forts de Latour Pauillac 1997,France,Pauillac,Château Latour,Red wine,Blend,https://images.vivino.com/thumbs/iPJbOceNQRKoP-yIA0dNJA_pb_x600.png,79.4019,77.1514,16.391,78.929,black fruit,oaky,earthy
1232,Magna Praemia 2016,New Zealand,Waiheke Island,Destiny Bay Vineyards,Red wine,Blend,https://images.vivino.com/wineries/55177/wines/000ybvmbzajzp_150x200.jpg,74.3999,59.448,18.1536,61.1496,oaky,black fruit,earthy
1233,Iridium 2020,New Zealand,Waipara,The Boneline,Red wine,Blend,https://images.vivino.com/thumbs/yb_N06FUQH6pjmEoGE2aMQ_pb_x600.png,77.1826,66.43209999999999,14.10788,67.39150000000001,black fruit,oaky,earthy
1234,Magna Praemia 2020,New Zealand,Waiheke Island,Destiny Bay Vineyards,Red wine,Blend,https://images.vivino.com/wineries/55177/wines/000ybvmbzajzp_150x200.jpg,74.3999,59.448,18.1536,61.1496,oaky,black fruit,earthy
1235,Magna Praemia 2005,New Zealand,Waiheke Island,Destiny Bay Vineyards,Red wine,Blend,https://images.vivino.com/thumbs/mcmrMIsISMKlaagcSVhTiA_150x200.jpg,74.3999,59.448,18.1536,61.1496,oaky,black fruit,earthy
1236,Magna Praemia 2015,New Zealand,Waiheke Island,Destiny Bay Vineyards,Red wine,Blend,https://images.vivino.com/wineries/55177/wines/000ybvmbzajzp_150x200.jpg,74.3999,59.448,18.1536,61.1496,oaky,black fruit,earthy
1237,Magna Praemia 2019,New Zealand,Waiheke Island,Destiny Bay Vineyards,Red wine,Blend,https://images.vivino.com/wineries/55177/wines/000ybvmbzajzp_150x200.jpg,74.3999,59.448,18.1536,61.1496,oaky,black fruit,earthy
1238,Malleolus de Valderramiro 2008,Spain,Ribera del Duero,Emilio Moro,Red wine,Tempranillo,https://images.vivino.com/thumbs/OVnpuoGgSYOZBo_k4bJRtw_pb_x600.png,75.0845,64.56620000000001,22.0631,67.3228,oaky,black fruit,earthy
1239,Cornas 2016,France,Cornas,Auguste Clape,Red wine,Shiraz/Syrah,https://images.vivino.com/thumbs/Zb605wBwRCKVkg6kXEffDg_pb_x600.png,91.6662,60.6506,15.32202,63.6535,black fruit,earthy,spices
1240,Pavillon Rouge du Château Margaux 1993,France,Margaux,Château Margaux,Red wine,Blend,https://images.vivino.com/thumbs/IKYGOPzNQgW34bK7oGA31A_pb_x600.png,66.43780000000001,68.2012,15.66016,76.9112,oaky,black fruit,earthy
1241,Haut Vallée du Gassac Rouge 2003,France,Saint-Guilhem-le-Desert,Mas de Daumas Gassac,Red wine,Blend,https://images.vivino.com/thumbs/5QcVTF7SQTy6BKRY8Knn9g_pb_x600.png,71.29249999999999,62.8375,14.68322,69.5209,black fruit,earthy,oaky
1242,Beaujolais-Villages Primeur 2016,France,Beaujolais-Villages,Louis Jadot,Red wine,Gamay,https://images.vivino.com/thumbs/peq93xM4RQGyWBnWLDgoeg_pb_x600.png,7.5875124,19.6542,13.73297,89.005,red fruit,yeasty,black fruit
1243,Pomerol 1995,France,Pomerol,Château Latour à Pomerol,Red wine,Blend,https://images.vivino.com/thumbs/0f2GktNHSiqfuBa81J-wcQ_pb_x600.png,78.1065,60.78,16.93936,59.1523,oaky,black fruit,earthy
1244,Blau & Blau Rosso 2016,Italy,delle Venezie,Jermann,Red wine,Blend,https://images.vivino.com/thumbs/mpvstrRZSD-yVA3__GEWng_pb_x600.png,59.4475,45.7188,24.7147,44.4747,red fruit,earthy,oaky
1245,Cuvée Setier Côtes du Rhône Villages 2012,France,Côtes-du-Rhône-Villages,Pegau,Red wine,Blend,https://images.vivino.com/thumbs/Yu0xA1vuSzW_vJmvwzINBQ_pb_x600.png,74.3648,59.4196,13.89415,62.5643,earthy,black fruit,spices
1246,Châteauneuf-du-Pape 1997,France,Châteauneuf-du-Pape,Château de Beaucastel,Red wine,Blend,https://images.vivino.com/thumbs/MvUpIVUSRVazthpnz34JLQ_pb_x600.png,90.723,47.3765,18.1991,52.595,earthy,black fruit,oaky
1247,Réserve Côtes-du-Rhône 2010,France,Côtes-du-Rhône,Chateau de Fonsalette,Red wine,Blend,https://images.vivino.com/thumbs/WaRrkN8yQSKzlxsfovTraw_pb_x600.png,69.1115,53.5002,23.3051,59.3057,earthy,red fruit,oaky
1248,Bell'Assai 2016,Italy,Sicilia,Donnafugata,Red wine,Frappato,https://images.vivino.com/thumbs/raHcbowyQs2chQslu3e8Ig_pb_x600.png,62.8126,41.7163,30.131,47.2328,red fruit,oaky,spices
1249,Bourgogne Pinot Noir 2016,France,Bourgogne,Jean Loron,Red wine,Pinot Noir,https://images.vivino.com/thumbs/m7YcC1BqRwSrElA6rj5gGw_pb_x600.png,41.1268,28.9869,14.27551,72.0525,red fruit,oaky,earthy
1250,Mingre Assemblage Premium 2004,Chile,Maule Valley,J. Bouchon,Red wine,Blend,https://images.vivino.com/thumbs/-EBIHGlRRde4VDcngAJqwg_150x200.jpg,정보 없음,정보 없음,정보 없음,정보 없음,black fruit,red fruit,spices
1251,Pinotage 2009,South Africa,Western Cape,Out of Africa,Red wine,Pinotage,https://images.vivino.com/thumbs/010j94q7uw6w0_150x200.jpg,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음
